state,state_fips_code,year,trade_school_check,Level and degree/certificate-seeking status of student,Undergraduate or graduate level of student,Grand total,Grand total men,Grand total women,American Indian or Alaska Native total,American Indian or Alaska Native men,American Indian or Alaska Native women,Asian total,Asian men,Asian women,Black or African American total,Black or African American men,Black or African American women,Hispanic or Latino total,Hispanic or Latino men,Hispanic or Latino women,Native Hawaiian or Other Pacific Islander total,Native Hawaiian or Other Pacific Islander men,Native Hawaiian or Other Pacific Islander women,White total,White men,White women,Two or more races total,Two or more races men,Two or more races women,Race/ethnicity unknown total,Race/ethnicity unknown men,Race/ethnicity unknown women,U.S. Nonresident total,U.S. Nonresident men,U.S. Nonresident women,Gender unknown,Another gender,Total of gender unknown and  another gender,Total gender reported as one of the mutually exclusive binary categories (Men/Women)
South Dakota,SD,2022,False,Undergraduate total,Undergraduate,47401,20419,26982,3297,961,2336,623,269,354,1693,946,747,1936,927,1009,58,37,21,36065,15522,20543,1424,646,778,1199,512,687,1106,599,507,35,6,41.0,0
South Dakota,SD,2022,True,All students total,All students total,9214,4200,5014,320,120,200,153,65,88,276,116,160,320,129,191,22,10,12,7638,3530,4108,210,70,140,264,157,107,11,3,8,11,1,12.0,0
South Dakota,SD,2023,False,Undergraduate total,Undergraduate,47108,20351,26757,3273,960,2313,637,261,376,1616,914,702,2038,988,1050,55,37,18,35667,15396,20271,1301,599,702,1324,596,728,1197,600,597,28,11,.220004075010000000,44922
South Dakota,SD,2023,True,All students total,All students total,9487,4362,5125,361,144,217,135,61,74,269,122,147,262,115,147,23,10,13,7861,3635,4226,233,85,148,333,185,148,10,5,5,7,0,0000.000.,6249
South Dakota,SD,2024,False,Undergraduate total,Undergraduate,47964,20879,27085,3436,1024,2412,656,260,396,1585,950,635,2205,1045,1160,60,41,19,35713,15534,20179,1246,530,716,1626,757,869,1437,738,699,24,6,.23000.0.600000000,39716
South Dakota,SD,2024,True,All students total,All students total,9242,4238,5004,356,135,221,136,60,76,303,137,166,338,161,177,23,11,12,7657,3532,4125,194,80,114,225,116,109,10,6,4,8,0,000.0001,7867
Tennessee,TN,2020,False,Undergraduate total,Undergraduate,208549,86391,122158,654,264,390,6031,2822,3209,40396,13696,26700,10994,4647,6347,228,96,132,131388,56205,75183,7744,3167,4577,5848,2597,3251,5266,2897,2369,0,0,0,0
Tennessee,TN,2020,True,All students total,All students total,150125,62135,87990,437,199,238,2594,1136,1458,27375,9755,17620,8670,3598,5072,247,73,174,101636,43437,58199,4398,1805,2593,4185,1864,2321,583,268,315,0,0,0,0
Tennessee,TN,2021,False,Undergraduate total,Undergraduate,206833,83208,123625,636,249,387,6303,2877,3426,40220,13173,27047,11577,4874,6703,240,106,134,129343,53872,75471,7751,3146,4605,6422,2647,3775,4341,2264,2077,0,0,0,0
Tennessee,TN,2021,True,All students total,All students total,140196,56449,83747,364,169,195,2347,957,1390,25149,8467,16682,8798,3553,5245,151,58,93,95186,40011,55175,4206,1680,2526,3498,1312,2186,497,242,255,0,0,0,0
Tennessee,TN,2022,False,Undergraduate total,Undergraduate,209448,85020,124428,633,240,393,6816,3019,3797,40670,14211,26459,13075,5600,7475,239,106,133,127762,52852,74910,8606,3484,5122,6803,2944,3859,4844,2564,2280,227,12,239.0,0
Tennessee,TN,2022,True,All students total,All students total,133961,55084,78877,360,165,195,2320,982,1338,24151,8272,15879,9157,3764,5393,247,58,189,88511,38098,50413,4205,1707,2498,4507,1799,2708,503,239,264,134,1,135.0,0
Tennessee,TN,2023,False,Undergraduate total,Undergraduate,211630,85490,126140,691,257,434,7083,3109,3974,42644,14582,28062,14424,6044,8380,259,109,150,125402,52010,73392,8467,3420,5047,7390,3184,4206,5270,2775,2495,226,0,0313000.0000000007300090.14019000000000030000.0100.00,204668
Tennessee,TN,2023,True,All students total,All students total,134904,57593,77311,345,159,186,2292,1001,1291,23584,8192,15392,10436,4415,6021,314,208,106,87589,39026,48563,4497,1918,2579,5240,2377,2863,607,297,310,228,23,00000230001011135.1200.001400001180013.00513051200000.05000000000000000000093000100000000000000,129774
Tennessee,TN,2024,False,Undergraduate total,Undergraduate,217981,87501,130480,726,269,457,7698,3374,4324,43694,14621,29073,16093,6800,9293,297,124,173,126592,52268,74324,9217,3693,5524,8230,3520,4710,5434,2832,2602,133,10,0643.00000000000071260370.300100000000023100062800040.,212218
Tennessee,TN,2024,True,All students total,All students total,142620,62177,80443,393,176,217,2362,1058,1304,25597,9467,16130,12297,5284,7013,127,62,65,90768,41024,49744,5570,2432,3138,4857,2349,2508,649,325,324,806,58,0230000.001690273226..002820400.033801938001434116399700000.0920000.00.0000000000083.300000.000000000,132213
Texas,TX,2020,False,Undergraduate total,Undergraduate,1485868,625465,860403,4593,1956,2637,104583,49886,54697,185666,68839,116827,613141,248932,364209,1834,854,980,468968,205826,263142,42882,18132,24750,26455,11903,14552,37746,19137,18609,0,0,0,0
Texas,TX,2020,True,All students total,All students total,456074,186643,269431,2207,927,1280,14258,6616,7642,60705,23296,37409,190651,75316,115335,950,425,525,159975,68525,91450,13257,5476,7781,11222,4594,6628,2849,1468,1381,0,0,0,0
Texas,TX,2021,False,Undergraduate total,Undergraduate,1446864,592743,854121,4469,1816,2653,105783,49611,56172,179127,64126,115001,601554,235479,366075,1604,672,932,451787,195636,256151,44149,18028,26121,25307,11133,14174,33084,16242,16842,0,0,0,0
Texas,TX,2021,True,All students total,All students total,434235,172457,261778,1964,793,1171,13510,5905,7605,59094,21221,37873,181562,68967,112595,852,358,494,148394,62239,86155,12165,4873,7292,14509,7043,7466,2185,1058,1127,0,0,0,0
Texas,TX,2022,False,Undergraduate total,Undergraduate,1413370,582086,831284,4065,1673,2392,105713,49736,55977,174290,63097,111193,600729,236509,364220,1513,684,829,426743,185720,241023,42746,17583,25163,24761,10984,13777,32810,16100,16710,529,367,896.0,0
Texas,TX,2022,True,All students total,All students total,417348,168385,248963,1926,848,1078,12919,5898,7021,55828,20520,35308,177845,68867,108978,782,338,444,138360,59008,79352,11895,4732,7163,15461,7028,8433,2332,1146,1186,321,1,322.0,0
Texas,TX,2023,False,Undergraduate total,Undergraduate,1411967,587556,824411,4179,1790,2389,109273,51906,57367,172433,63057,109376,606483,241672,364811,1503,737,766,409543,180013,229530,41719,17339,24380,32688,14257,18431,34146,16785,17361,675,456,0000033000000000000000000900000.0000000000000000800000000008000000.00.048800001000017000.0000005300000001640000150030430000001300.0.13007090412000000000000,1323479
Texas,TX,2023,True,All students total,All students total,417853,172394,245459,2051,923,1128,12662,5907,6755,54584,20860,33724,180871,71813,109058,745,334,411,134349,58460,75889,11337,4619,6718,18401,8172,10229,2853,1306,1547,125,0,0000000000000000000000000000000000000000000000000001000900000000000000000000000000000000000000001.000000000200000.00010000000000002000.00000000000001400001000000000.0000200000000.00000000000180000000000000.000000100000001400010.00000.000000.39,413753
Texas,TX,2024,False,Undergraduate total,Undergraduate,1445045,605563,839482,4529,1955,2574,114239,54365,59874,179750,65768,113982,622105,250228,371877,1649,869,780,406939,179952,226987,43289,18214,25075,37166,16466,20700,35379,17746,17633,626,440,0000030000000000000000000000000.0000070000000000400000.00018000000.002204520.000000026000.00000066000000000000120002000000012401250.13006000.17..000.000000,1355917
Texas,TX,2024,True,All students total,All students total,432348,180711,251637,2208,989,1219,13033,6068,6965,56976,22439,34537,193723,78113,115610,806,341,465,128545,56017,72528,11422,4587,6835,22584,10669,11915,3051,1488,1563,1827,0,000010.03000000015990000000000002000000000000.00.0000000.000000000000000.00.00000000000000000000000.000..0.00000.0.010100000000.000000000000000000320100.000000000000220000000000000000017250000000100000000000000000016570000..0000.000000.3640000,418659
Utah,UT,2020,False,Undergraduate total,Undergraduate,370177,156310,213867,2629,915,1714,9228,4150,5078,18381,6326,12055,37508,15479,22029,2421,1131,1290,255392,109864,145528,13953,5895,8058,23980,8719,15261,6685,3831,2854,0,0,0,0
Utah,UT,2020,True,All students total,All students total,68216,32110,36106,605,296,309,2050,888,1162,1315,650,665,12211,5163,7048,698,311,387,46586,22435,24151,2073,954,1119,2257,1204,1053,421,209,212,0,0,0,0
Utah,UT,2021,False,Undergraduate total,Undergraduate,371826,157823,214003,3919,1455,2464,10212,4684,5528,18110,6525,11585,39397,16082,23315,2379,1066,1313,256906,110819,146087,11165,5125,6040,23743,8678,15065,5995,3389,2606,0,0,0,0
Utah,UT,2021,True,All students total,All students total,67504,30664,36840,571,270,301,1954,800,1154,1315,608,707,11991,4971,7020,695,291,404,46614,21808,24806,2196,889,1307,1778,844,934,390,183,207,0,0,0,0
Utah,UT,2022,False,Undergraduate total,Undergraduate,390687,167051,223636,3429,1250,2179,11344,5275,6069,19715,7577,12138,43158,17918,25240,2459,1131,1328,265297,114158,151139,12848,5858,6990,26275,10372,15903,6162,3512,2650,5382,2,5384.0,0
Utah,UT,2022,True,All students total,All students total,66948,30870,36078,603,304,299,1970,801,1169,1287,615,672,12531,5221,7310,675,305,370,45398,21606,23792,2229,925,1304,1894,930,964,361,163,198,352,1,353.0,0
Utah,UT,2023,False,Undergraduate total,Undergraduate,416529,181677,234852,3260,1232,2028,12728,6179,6549,24481,9892,14589,49777,21484,28293,2505,1165,1340,272530,118109,154421,14442,6667,7775,23251,9766,13485,13555,7183,6372,7099,5,0020001211663702758411610200.0,409049
Utah,UT,2023,True,All students total,All students total,66855,31559,35296,605,289,316,1921,820,1101,1339,655,684,13373,5793,7580,726,321,405,43853,21333,22520,2303,977,1326,2303,1165,1138,432,206,226,201,0,370..0003511200000020040000000000.010000.0,60760
Utah,UT,2024,False,Undergraduate total,Undergraduate,457709,204970,252739,3422,1331,2091,15119,7623,7496,33132,13640,19492,59920,26724,33196,2762,1282,1480,287725,127264,160461,17796,8343,9453,30543,14628,15915,7290,4135,3155,10858,0,005000041205490249505.05410.00,439537
Utah,UT,2024,True,All students total,All students total,68185,31903,36282,630,298,332,2039,871,1168,1427,685,742,13274,5697,7577,660,316,344,44905,21539,23366,2522,1126,1396,2260,1145,1115,468,226,242,131,0,5200.001651600000200.00000000...000000.00,58515
Vermont,VT,2020,False,Undergraduate total,Undergraduate,36597,17839,18758,99,55,44,1120,498,622,1253,690,563,2174,1138,1036,28,11,17,27120,13025,14095,1270,568,702,2068,1072,996,1465,782,683,0,0,0,0
Vermont,VT,2020,True,All students total,All students total,9416,3040,6376,49,17,32,153,62,91,241,98,143,303,121,182,3,1,2,7650,2399,5251,470,149,321,325,97,228,222,96,126,0,0,0,0
Vermont,VT,2021,False,Undergraduate total,Undergraduate,34912,16527,18385,92,51,41,1132,491,641,1223,650,573,2195,1078,1117,25,12,13,25728,12053,13675,1268,557,711,2093,1034,1059,1156,601,555,0,0,0,0
Vermont,VT,2021,True,All students total,All students total,9054,2759,6295,40,9,31,156,58,98,237,88,149,309,111,198,3,1,2,7484,2227,5257,419,122,297,242,79,163,164,64,100,0,0,0,0
Vermont,VT,2022,False,Undergraduate total,Undergraduate,36081,16765,19316,93,38,55,1221,536,685,1249,616,633,2331,1082,1249,22,8,14,26337,12172,14165,1348,610,738,2161,1042,1119,1319,661,658,49,0,49.0,0
Vermont,VT,2022,True,All students total,All students total,9634,2922,6712,32,6,26,205,69,136,299,119,180,350,116,234,7,1,6,7947,2361,5586,472,128,344,194,75,119,128,47,81,79,0,79.0,0
Vermont,VT,2023,False,Undergraduate total,Undergraduate,35886,16518,19368,108,48,60,1319,576,743,1295,656,639,2428,1126,1302,22,7,15,26159,11858,14301,1379,639,740,1864,967,897,1312,641,671,94,22,.002826220.195.,33909
Vermont,VT,2023,True,All students total,All students total,9613,2950,6663,39,12,27,236,86,150,320,121,199,371,126,245,6,2,4,7869,2337,5532,469,136,333,218,91,127,85,39,46,94,0,9400,9519
Vermont,VT,2024,False,Undergraduate total,Undergraduate,35793,16291,19502,88,45,43,1332,557,775,1297,668,629,2647,1197,1450,15,6,9,25766,11649,14117,1505,703,802,1836,853,983,1307,613,694,538,22,0.2824..04584.,27624
Vermont,VT,2024,True,All students total,All students total,9777,3124,6653,41,11,30,220,90,130,323,132,191,376,141,235,9,3,6,7938,2419,5519,393,136,257,400,165,235,77,27,50,266,0,26600,9511
Virgin Islands,VI,2020,False,Undergraduate total,Undergraduate,2177,686,1491,5,2,3,16,4,12,1479,449,1030,249,73,176,3,0,3,113,43,70,25,12,13,172,68,104,115,35,80,0,0,0,0
Virgin Islands,VI,2021,False,Undergraduate total,Undergraduate,1880,579,1301,3,1,2,14,4,10,1320,382,938,244,81,163,4,0,4,71,34,37,25,13,12,93,32,61,106,32,74,0,0,0,0
Virgin Islands,VI,2022,False,Undergraduate total,Undergraduate,1666,470,1196,2,0,2,8,4,4,1126,301,825,201,54,147,8,3,5,101,35,66,29,20,9,100,33,67,91,20,71,0,0,0.0,0
Virgin Islands,VI,2023,False,Undergraduate total,Undergraduate,1702,479,1223,1,0,1,16,6,10,1138,299,839,224,63,161,7,2,5,97,31,66,42,21,21,78,30,48,99,27,72,0,0,0,1702
Virgin Islands,VI,2024,False,Undergraduate total,Undergraduate,1778,549,1229,1,0,1,17,6,11,1175,363,812,254,73,181,8,2,6,104,33,71,55,26,29,34,10,24,130,36,94,0,0,0,1778
Virginia,VA,2020,False,Undergraduate total,Undergraduate,344211,148480,195731,1072,428,644,22817,10883,11934,65578,23476,42102,28075,11691,16384,743,359,384,173590,77652,95938,15037,6183,8854,27215,12055,15160,10084,5753,4331,0,0,0,0
Virginia,VA,2020,True,All students total,All students total,232063,98742,133321,764,345,419,16909,8063,8846,44756,16774,27982,28374,12102,16272,573,258,315,121137,52405,68732,10845,4470,6375,4951,2460,2491,3754,1865,1889,0,0,0,0
Virginia,VA,2021,False,Undergraduate total,Undergraduate,336966,144736,192230,964,391,573,23837,11051,12786,66294,23641,42653,28415,11849,16566,686,331,355,167514,74984,92530,15581,6460,9121,25380,11254,14126,8295,4775,3520,0,0,0,0
Virginia,VA,2021,True,All students total,All students total,226563,92476,134087,780,328,452,17498,8124,9374,43423,15323,28100,24173,9501,14672,577,252,325,117570,49252,68318,11406,4549,6857,8169,3816,4353,2967,1331,1636,0,0,0,0
Virginia,VA,2022,False,Undergraduate total,Undergraduate,329059,143228,185831,1028,439,589,23991,11577,12414,63822,23531,40291,28975,12350,16625,678,318,360,162778,72776,90002,15663,6503,9160,23958,11219,12739,8166,4515,3651,905,555,1460.0,0
Virginia,VA,2022,True,All students total,All students total,214089,88103,125986,717,307,410,16822,7788,9034,42011,14679,27332,26949,10934,16015,486,202,284,106315,45056,61259,10716,4341,6375,7325,3597,3728,2748,1199,1549,1799,0,1799.0,0
Virginia,VA,2023,False,Undergraduate total,Undergraduate,333061,146726,186335,919,380,539,25152,12212,12940,60915,22795,38120,31407,13494,17913,674,304,370,163314,73406,89908,16085,6822,9263,26326,12696,13630,8269,4617,3652,742,958,006100501600000720.0.610700037040200.0.0.731033.0.000..10.0007270411000,279898
Virginia,VA,2023,True,All students total,All students total,216056,91957,124099,705,322,383,17122,8054,9068,41839,14946,26893,28543,12105,16438,441,212,229,104109,45732,58377,11272,4804,6468,7517,3783,3734,4508,1999,2509,2814,0,0277025183301014119313394020602100516151111040000321301814052414501107000000.0.000000000000000000000000000,212856
Virginia,VA,2024,False,Undergraduate total,Undergraduate,337506,149027,188479,938,389,549,25876,12531,13345,62962,23400,39562,33321,14355,18966,621,300,321,161457,73127,88330,16609,7008,9601,26744,12970,13774,8978,4947,4031,1479,1373,0016900239.0000086316500750400052200..00..1090168751367.0642255.159.0.0008810200.0,303658
Virginia,VA,2024,True,All students total,All students total,222133,96036,126097,669,307,362,18140,8751,9389,42936,15669,27267,31326,13515,17811,442,215,227,103689,46097,57592,11792,5079,6713,8047,4134,3913,5092,2269,2823,3860,0,0.1000632736.1119425319814802887.13623122.169059051.3813022750923169020.7000.000000.0000000001000000000000,214639
Washington,WA,2020,False,Undergraduate total,Undergraduate,428226,190618,237608,4005,1511,2494,38942,17376,21566,19330,8744,10586,58005,23186,34819,2574,1065,1509,204254,90105,114149,32371,13835,18536,48142,23716,24426,20603,11080,9523,0,0,0,0
Washington,WA,2020,True,All students total,All students total,9101,2765,6336,155,54,101,475,91,384,582,150,432,1908,764,1144,91,25,66,4819,1353,3466,559,139,420,477,167,310,35,22,13,0,0,0,0
Washington,WA,2021,False,Undergraduate total,Undergraduate,389744,169128,220616,3315,1173,2142,38269,16761,21508,18100,7899,10201,55126,20882,34244,2413,965,1448,185668,80257,105411,30577,12503,18074,39483,19820,19663,16793,8868,7925,0,0,0,0
Washington,WA,2021,True,All students total,All students total,9881,2801,7080,144,47,97,530,94,436,635,144,491,2207,799,1408,107,20,87,4838,1241,3597,629,194,435,763,243,520,28,19,9,0,0,0,0
Washington,WA,2022,False,Undergraduate total,Undergraduate,366793,159906,206887,3189,1075,2114,38902,17111,21791,18596,8124,10472,54353,20995,33358,2340,938,1402,172315,75153,97162,27169,11350,15819,34765,17175,17590,15164,7985,7179,6436,213,6649.0,0
Washington,WA,2022,True,All students total,All students total,10069,2932,7137,145,51,94,527,109,418,633,147,486,2407,873,1534,136,24,112,4600,1199,3401,688,195,493,881,303,578,52,31,21,0,4,4.0,0
Washington,WA,2023,False,Undergraduate total,Undergraduate,367000,164986,202014,3378,1166,2212,40085,17881,22204,19902,8836,11066,57921,22729,35192,2269,947,1322,167455,74686,92769,27654,11771,15883,32683,18883,13800,15653,8087,7566,19163,1326,1117971122093762768812121164103701823.5604012932504401522270201721135499519001961167062600481800382193736967525200415327810839610..0440329000000,339447
Washington,WA,2023,True,All students total,All students total,10210,2990,7220,160,47,113,485,101,384,733,172,561,2600,1013,1587,168,28,140,4436,1171,3265,563,163,400,1035,275,760,30,20,10,42,12,000000701100190110050000.0000001,9950
Washington,WA,2024,False,Undergraduate total,Undergraduate,386252,175549,210703,3224,1104,2120,41724,18891,22833,20279,9133,11146,63339,25178,38161,1823,736,1087,162136,72234,89902,29249,12561,16688,48891,27653,21238,15587,8059,7528,28058,1681,18611701532663055284822846947.127315450754511615850476045441122481206681143260293268166740060111036262052490676446007776357248447001592802290506000000,343420
Washington,WA,2024,True,All students total,All students total,10512,3300,7212,181,59,122,471,111,360,912,224,688,2941,1135,1806,142,30,112,4419,1237,3182,504,153,351,897,317,580,45,34,11,230,18,000001002800.02300800000000002,9888
West Virginia,WV,2020,False,Undergraduate total,Undergraduate,148590,80954,67636,742,396,346,2630,1510,1120,16563,9300,7263,13901,8413,5488,867,523,344,95131,49559,45572,5767,3026,2741,9286,5764,3522,3703,2463,1240,0,0,0,0
West Virginia,WV,2020,True,All students total,All students total,25368,9181,16187,84,33,51,216,85,131,1333,504,829,552,223,329,34,16,18,21925,7885,14040,521,197,324,692,236,456,11,2,9,0,0,0,0
West Virginia,WV,2021,False,Undergraduate total,Undergraduate,149758,81510,68248,753,402,351,3055,1734,1321,17246,9602,7644,15878,9577,6301,924,572,352,93482,48563,44919,6129,3248,2881,9424,5988,3436,2867,1824,1043,0,0,0,0
West Virginia,WV,2021,True,All students total,All students total,20574,6952,13622,64,23,41,117,38,79,1034,351,683,452,167,285,74,61,13,17706,5933,11773,516,180,336,601,197,404,10,2,8,0,0,0,0
West Virginia,WV,2022,False,Undergraduate total,Undergraduate,144840,79060,65780,726,393,333,3085,1828,1257,17227,9598,7629,16326,9788,6538,888,532,356,88946,46530,42416,6284,3234,3050,8515,5482,3033,2843,1675,1168,3819,0,3819.0,0
West Virginia,WV,2022,True,All students total,All students total,19534,6938,12596,80,36,44,126,49,77,1004,400,604,517,196,321,16,5,11,16928,5972,10956,478,181,297,378,98,280,7,1,6,8,0,8.0,0
West Virginia,WV,2023,False,Undergraduate total,Undergraduate,146346,80069,66277,736,378,358,3248,1939,1309,17688,9703,7985,17634,10533,7101,892,524,368,88286,46575,41711,6432,3375,3057,8843,5597,3246,2587,1445,1142,3459,0,0400.0000000.0000000003423.50,137782
West Virginia,WV,2023,True,All students total,All students total,20584,7311,13273,88,31,57,159,59,100,1035,397,638,574,220,354,15,4,11,17611,6226,11385,585,213,372,491,153,338,26,8,18,7,0,0000000000000.0000000000000000000.0007.00,17429
West Virginia,WV,2024,False,Undergraduate total,Undergraduate,146374,79676,66698,687,330,357,3217,1917,1300,18471,9818,8653,18469,10943,7526,882,507,375,84893,44557,40336,6682,3548,3134,10655,6676,3979,2418,1380,1038,4446,16,0220106600000000.00.0.000033541730,135677
West Virginia,WV,2024,True,All students total,All students total,22667,8214,14453,87,48,39,167,69,98,1259,516,743,660,260,400,32,10,22,19180,6825,12355,686,253,433,567,219,348,29,14,15,21,0,00000000000000000000000000000000000021000,22646
Wisconsin,WI,2020,False,Undergraduate total,Undergraduate,230806,99411,131395,1660,569,1091,9916,4313,5603,10716,3766,6950,17826,7250,10576,222,101,121,169564,73394,96170,7687,3190,4497,4045,1715,2330,9170,5113,4057,0,0,0,0
Wisconsin,WI,2020,True,All students total,All students total,137896,61597,76299,1527,629,898,4893,2099,2794,10803,3772,7031,12264,5133,7131,166,68,98,98790,44905,53885,3197,1261,1936,5948,3579,2369,308,151,157,0,0,0,0
Wisconsin,WI,2021,False,Undergraduate total,Undergraduate,223057,94390,128667,1449,435,1014,10317,4472,5845,10281,3569,6712,18359,7261,11098,184,71,113,163421,69554,93867,7512,3014,4498,4310,1794,2516,7224,4220,3004,0,0,0,0
Wisconsin,WI,2021,True,All students total,All students total,129559,55815,73744,1361,545,816,4450,1833,2617,9533,2837,6696,11488,4502,6986,134,59,75,92305,40562,51743,3265,1275,1990,6761,4074,2687,262,128,134,0,0,0,0
Wisconsin,WI,2022,False,Undergraduate total,Undergraduate,217810,92140,125670,1369,410,959,10219,4429,5790,10363,3647,6716,18878,7427,11451,190,89,101,156013,66025,89988,7657,3146,4511,5001,2233,2768,8120,4734,3386,446,23,469.0,0
Wisconsin,WI,2022,True,All students total,All students total,137000,61491,75509,1667,695,972,4764,2030,2734,10155,3364,6791,12991,5322,7669,128,56,72,95245,43655,51590,4014,1627,2387,7742,4600,3142,294,142,152,1303,1,1304.0,0
Wisconsin,WI,2023,False,Undergraduate total,Undergraduate,216075,92303,123772,1500,494,1006,10685,4813,5872,10729,3859,6870,19705,7770,11935,195,88,107,151501,64434,87067,8023,3366,4657,5345,2536,2809,8392,4943,3449,536,243,264090.3000..003747177..240280000000000000000.000000000,206779
Wisconsin,WI,2023,True,All students total,All students total,141844,65442,76402,1760,770,990,4914,2179,2735,10692,3571,7121,14307,5994,8313,157,82,75,95238,45039,50199,4160,1635,2525,10284,6012,4272,332,160,172,1772,0,0059617.0.57420250.000740.16000.00000000000000,120381
Wisconsin,WI,2024,False,Undergraduate total,Undergraduate,218582,94391,124191,1434,493,941,11094,5102,5992,11987,4243,7744,21152,8524,12628,207,81,126,149381,64251,85130,8553,3584,4969,5942,2961,2981,8832,5152,3680,534,356,.3394031.0.55.02350216..360420....0..........00.002..00,48859
Wisconsin,WI,2024,True,All students total,All students total,144653,66009,78644,1764,801,963,5294,2371,2923,11926,4136,7790,16121,6608,9513,159,72,87,96642,45194,51448,4183,1603,2580,8125,5004,3121,439,220,219,1765,0,0059417.0.385241622501015660222600000000.00000000,136778
Wyoming,WY,2020,False,Undergraduate total,Undergraduate,25276,11404,13872,408,149,259,236,84,152,315,199,116,2485,1107,1378,32,15,17,18002,8032,9970,872,383,489,2440,1138,1302,486,297,189,0,0,0,0
Wyoming,WY,2020,True,All students total,All students total,13660,6775,6885,196,111,85,75,31,44,145,97,48,1155,523,632,35,15,20,11424,5675,5749,269,112,157,252,161,91,109,50,59,0,0,0,0
Wyoming,WY,2021,False,Undergraduate total,Undergraduate,24077,10677,13400,389,137,252,236,83,153,310,193,117,2351,974,1377,38,20,18,17244,7630,9614,841,380,461,2291,1033,1258,377,227,150,0,0,0,0
Wyoming,WY,2021,True,All students total,All students total,12935,6543,6392,176,87,89,92,45,47,139,92,47,1196,565,631,30,18,12,10717,5427,5290,238,104,134,238,147,91,109,58,51,0,0,0,0
Wyoming,WY,2022,False,Undergraduate total,Undergraduate,22635,9852,12783,350,119,231,232,78,154,291,180,111,2404,1030,1374,38,21,17,15916,6799,9117,816,366,450,2240,1067,1173,348,192,156,14,0,14.0,0
Wyoming,WY,2022,True,All students total,All students total,13002,6650,6352,184,103,81,98,46,52,120,69,51,1232,616,616,30,14,16,10686,5457,5229,305,136,169,230,150,80,117,59,58,0,0,0.0,0
Wyoming,WY,2023,False,Undergraduate total,Undergraduate,22221,9625,12596,358,121,237,207,73,134,262,157,105,2609,1063,1546,31,18,13,15616,6700,8916,818,369,449,1979,923,1056,341,201,140,14,0,1..02,15152
Wyoming,WY,2023,True,All students total,All students total,12157,5980,6177,163,85,78,100,42,58,110,68,42,1336,718,618,26,18,8,9749,4696,5053,352,154,198,223,142,81,98,57,41,0,0,00000,12157
Wyoming,WY,2024,False,Undergraduate total,Undergraduate,22519,9560,12959,409,133,276,207,78,129,264,163,101,2835,1081,1754,43,26,17,15654,6613,9041,817,362,455,1942,919,1023,348,185,163,75,0,1.13061,16763
Wyoming,WY,2024,True,All students total,All students total,12050,5850,6200,158,82,76,93,50,43,122,72,50,1430,811,619,33,28,5,9449,4429,5020,402,188,214,242,126,116,121,64,57,9,0,09000,12041
